,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
235,India,925.0999913676517,1.3737687921202697,53,3642,3868,2020-10-03
236,India,1311.2161603630407,0.8347599711371129,5941,651791,713014,2020-10-03
237,India,650.7655728456285,0.1761252446183953,18,7388,10421,2020-10-03
238,India,516.2237724962191,0.3922486018323069,735,150776,185444,2020-10-03
239,India,148.58662656578818,0.4907353480446084,912,173932,186441,2020-10-03
240,India,1054.1462770388264,1.3838847035702588,172,10396,12360,2020-10-03
241,India,403.55030506453085,0.8435053455678088,1031,91077,121400,2020-10-03
242,India,497.1383282119911,0.06533812479581835,2,2967,3070,2020-10-03
243,India,1526.7660246779928,1.9035817300960545,5472,257224,287930,2020-10-03
244,India,2172.1040189125297,1.2828326803076475,450,29527,34900,2020-10-03
245,India,219.01948602243667,2.484041374479066,3487,120987,141236,2020-10-03
246,India,465.83738620510377,1.0845739336925746,1450,118258,132576,2020-10-03
247,India,207.381821280456,1.3071049566455286,210,12193,15695,2020-10-03
248,India,567.7729172913763,1.5688711118014835,1231,61351,78228,2020-10-03
249,India,221.2782169888398,0.8536299765807962,734,74604,86277,2020-10-03
250,India,918.5987661887808,1.4693134395694698,9219,508495,630516,2020-10-03
251,India,598.0457454196134,0.3704935386114221,813,139620,221333,2020-10-03
252,India,1614.7202403304543,1.377286069090088,61,3315,4477,2020-10-03
253,India,0.0,,0,0,0,2020-10-03
254,India,154.7664032711737,1.7955142422430304,2399,111712,133918,2020-10-03
255,India,1150.287821459558,2.6459340648479754,37758,1134555,1430861,2020-10-03
256,India,368.65062614323904,0.6054224795998947,71,9081,11649,2020-10-03
257,India,179.19571332250183,0.8619260732637162,54,4319,6456,2020-10-03
258,India,169.70023659586002,0.0,0,1772,2120,2020-10-03
259,India,280.83806916048616,0.2690724912947135,17,5257,6429,2020-10-03
260,India,488.2482726093051,0.3865967994203257,892,198194,229387,2020-10-03
261,India,2018.617062669521,1.8644424195696363,534,23344,28752,2020-10-03
262,India,385.55974208606887,3.0125717432645227,3562,99468,117319,2020-10-03
263,India,172.39462459403262,1.08521360668881,1530,119241,141846,2020-10-03
264,India,447.952991013414,1.3260025873221215,43,2448,3131,2020-10-03
265,India,782.2136296933604,1.5853568407827423,9718,558534,614507,2020-10-03
266,India,501.30412695948036,0.5843092937104399,1163,170212,199276,2020-10-03
267,India,636.7700658593686,1.0884302500753238,293,21410,26874,2020-10-03
268,India,,,0,0,0,2020-10-03
269,India,171.09060777742482,1.453826214081254,5977,356826,410626,2020-10-03
270,India,440.4908496756425,1.2833188724550535,648,41338,50062,2020-10-03
271,India,264.6680501318235,1.923120690047566,5132,234712,266974,2020-10-03
