,Country_Region,Incident_Rate,Case_Fatality_Ratio,Deaths,Recovered,Confirmed,record_date
234,India,715.7655454205393,1.3735343383584588,41,2309,2985,2020-08-26
235,India,709.5453156353258,0.9258266683051436,3541,286720,382469,2020-08-26
236,India,226.36708527066622,0.14064697609001406,5,2563,3555,2020-08-26
237,India,271.77491506665297,0.2831426770416757,274,76962,96771,2020-08-26
238,India,101.53371405043941,0.4182647536973026,530,106361,126714,2020-08-26
239,India,291.4180995154829,1.2144549763033174,41,1796,3376,2020-08-26
240,India,83.40062285827285,0.940936863543788,231,14145,24550,2020-08-26
241,India,361.85043948262535,0.08976660682226212,2,1862,2228,2020-08-26
242,India,885.9210679195819,2.622402934292126,4347,148897,165764,2020-08-26
243,India,947.3286052009456,1.0980235575963266,165,11511,15027,2020-08-26
244,India,140.89653967749044,3.2724403849145496,2945,72282,89994,2020-08-26
245,India,205.6572714922752,1.0930092233428153,634,47613,58005,2020-08-26
246,India,71.4040812109037,0.6013907160308213,32,3810,5321,2020-08-26
247,India,253.41164988034973,1.905452436194896,657,26193,34480,2020-08-26
248,India,85.62482387134895,1.0954427162137623,362,22349,33046,2020-08-26
249,India,444.6330034895297,1.6947064972071129,5091,211688,300406,2020-08-26
250,India,180.2689190416781,0.3993473700567167,257,41690,64355,2020-08-26
251,India,893.5830456197659,1.0199918400652794,25,1580,2451,2020-08-26
252,India,0.0,,0,0,0,2020-08-26
253,India,66.61749003165632,2.254501969611705,1282,43246,56864,2020-08-26
254,India,583.6335497443514,3.2125569248279215,23089,522427,718711,2020-08-26
255,India,180.6540095647969,0.4476275738585497,25,3829,5585,2020-08-26
256,India,60.89030537230709,0.3902439024390244,8,874,2050,2020-08-26
257,India,78.0314449777445,0.0,0,473,967,2020-08-26
258,India,167.93387548089854,0.2382212811011117,9,2611,3778,2020-08-26
259,India,188.97525416914985,0.5034131640830118,441,62813,87602,2020-08-26
260,India,843.9791672267255,1.5088013411567478,180,7486,11930,2020-08-26
261,India,152.9127422297584,2.6448253417227163,1219,30231,46090,2020-08-26
262,India,92.14799721134764,1.328512119994643,992,59579,74670,2020-08-26
263,India,215.2840053835489,0.2018842530282638,3,1076,1486,2020-08-26
264,India,510.3475512545293,1.7215382330508155,6839,338060,397261,2020-08-26
265,India,290.8410930420175,0.6883118017522252,788,86095,114483,2020-08-26
266,India,237.61365669383187,0.8578926120306822,85,6697,9908,2020-08-26
267,India,,,0,0,0,2020-08-26
268,India,85.34793772855932,1.551017593632405,3149,148562,203028,2020-08-26
269,India,147.09100408164426,1.3233428001691945,219,11524,16549,2020-08-26
270,India,148.35461703812945,2.00575198781932,2964,117857,147775,2020-08-26
